name,category,address,hours,rating,avg_bill,middle_coffee_cup
Garçon,Кондитерская,"Санкт - Петербург , наб.канала Грибоедова , 25",пн - вс 9.00 – 21.00,6.5,700 – 1700 рублей средний чек,
Chipollino,Ресторан,"Санкт - Петербург , наб.реки Фонтанки , 8",пн - вс 10.00 – 23.00,6.5,700 – 1700 рублей средний чек,
Grizzly Bar,Ресторан,"Санкт - Петербург , Невский просп., 96","пн - чт 12.00 – 0.00 , пт 12.00 – 2.00 , сб 13.00 – 2.00 , вс 13.00 – 0.00",6.5,700 – 1700 рублей средний чек,
Vox,Ресторан,"Санкт - Петербург , Пестеля , 4",пн - вс 10.00 – 23.00,6.5,Больше 3000 рублей средний чек,
Вкусные штучки,Кондитерская,"Санкт - Петербург , Большой просп.П.С., 16 / 1",пн - вс 10.00 – 21.00,6.5,До 700 рублей средний чек,
Bristol Pub,Паб,"Санкт - Петербург , Марата , 36 – 38","пн - чт 12.00 – 2.00 , пт - сб 12.00 – 3.00 , вс 12.00 – 1.00",6.4,700 – 1700 рублей средний чек,
Frank,Ресторан,"Санкт - Петербург , Большой просп.П.С., 35 , литера А , кинотеатр « Мираж Синема »","пн - чт , вс 12.00 – 1.00 , пт - сб 12.00 – 3.00",6.4,700 – 1700 рублей средний чек,
Du nord 1834,Кондитерская,"Санкт - Петербург , Лиговский просп., 41 / 83 , отель Best Western , 1 этаж",круглосуточно,6.4,700 – 1700 рублей средний чек,
Гимназия,Ресторан,"Санкт - Петербург , Конногвардейский б - р , 21",пн - вс 12.00 – 23.00,6.4,1700 – 3000 рублей средний чек,
Mama Roma,Ресторан,"Санкт - Петербург , Московский просп., 192 – 194","пн - пт 8.00 – 1.00 , сб - вс 11.00 – 1.00",6.3,700 – 1700 рублей средний чек,
Mollie ' s Pub,Паб,"Санкт - Петербург , Рубинштейна , 36","пн - чт 12.00 – 2.00 , пт - сб 12.00 – 3.00 , вс 12.00 – 1.00",6.3,700 – 1700 рублей средний чек,
Ferma,Ресторан,"Санкт - Петербург , Финляндский просп., 1","пн - чт , вс 11.00 – 0.00 , пт - сб 11.00 – 1.00",6.3,1700 – 3000 рублей средний чек,
Старая таможня,Ресторан,"Санкт - Петербург , Таможенный пер., 1",пн - вс 13.00 – 23.00,6.3,Больше 3000 рублей средний чек,
Fiolet,Ресторан,"Санкт - Петербург , наб.реки Фонтанки , 55",пн - вс 7.30 – 1.00,6.3,1700 – 3000 рублей средний чек,
Тан Жен,Ресторан,"Санкт - Петербург , Гороховая , 48",пн - вс 12.00 – 23.00,6.3,700 – 1700 рублей средний чек,
Бейрут,Кафе,"Санкт - Петербург , Стремянная , 11",пн - вс 13.00 – 23.00,6.2,700 – 1700 рублей средний чек,
Саквояж для беременной шпионки,Бар,"Санкт - Петербург , Б.Конюшенная , 17","пн - чт , вс 11.00 – 1.00 , пт - сб 12.00 – 3.00",6.2,700 – 1700 рублей средний чек,
Gastroli,Гастропаб,"Санкт - Петербург , Пестеля , 7",пн - вс 12.00 – 23.00,6.1,1700 – 3000 рублей средний чек,
Барслона,Бар,"Санкт - Петербург , Рубинштейна , 26",пн - вс 12.00 – 6.00,6.1,700 – 1700 рублей средний чек,
Tara Brooch,Паб,"Санкт - Петербург , 2 - я Советская , 18",круглосуточно,6.0,700 – 1700 рублей средний чек,
Абрикосов,Кофейня,"Санкт - Петербург , Невский просп., 40","ресторан : пн - вс 12.00 - 0.00 , кафе : пн - вс 9.00 – 23.00",6.0,1700 – 3000 рублей средний чек,
Палкин,Ресторан,"Санкт - Петербург , Невский просп., 47",пн - вс 12.00 – 23.00,6.0,Больше 3000 рублей средний чек,
Плюшкин,Пекарня,"Санкт - Петербург , Комендантский просп., 9 , корп.2 , ТРК « Променад »","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 6.00",6.0,700 – 1700 рублей средний чек,
Токио City,Ресторан,"Санкт - Петербург , просп.Стачек , 46","пн - чт 11.00 – 0.00 , пт 11.00 – 1.00 , сб 12.00 – 1.00 , вс 12.00 – 0.00",6.0,700 – 1700 рублей средний чек,
Чичи - бичи,Ресторан,"Санкт - Петербург , Невский просп., 95",пн - вс 10.00 – 23.00,6.0,700 – 1700 рублей средний чек,
Mama Roma,Ресторан,"Санкт - Петербург , Большой просп.П.С., 70 – 72",пн - вс 11.00 – 1.00,6.0,700 – 1700 рублей средний чек,
Pro - Sushi,Ресторан,"Санкт - Петербург , Варшавская , 61 , корп.1",пн - вс 12.00 – 0.00,5.9,700 – 1700 рублей средний чек,
Tequila - Boom,Ресторан,"Санкт - Петербург , Вознесенский просп., 57",пн - вс 12.00 – 2.00,5.9,700 – 1700 рублей средний чек,
Бульвар,Ресторан,"Санкт - Петербург , Маршала Казакова , 12 , корп.2","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 0.00",5.9,700 – 1700 рублей средний чек,
Марчеллис,Ресторан,"Санкт - Петербург , Восстания , 15",пн - вс 10.00 – 0.00,5.8,700 – 1700 рублей средний чек,
Тархун,Ресторан,"Санкт - Петербург , Караванная , 14",пн - вс 12.00 и до последнего посетителя,5.8,1700 – 3000 рублей средний чек,
Marius,"бар, паб","Санкт - Петербург , Марата , 11",круглосуточно,5.6,1700 – 3000 рублей средний чек,
The Office Pub,Паб,"Санкт - Петербург , Казанская , 5","пн - чт 12.00 – 2.00 , пт - сб 12.00 – 3.00 , вс 12.00 – 1.00",5.6,700 – 1700 рублей средний чек,
Pinch !,Бар,"Санкт - Петербург , Белинского , 5","пн - чт , вс 14.00 – 2.00 , пт - сб 14.00 – 4.00",5.5,700 – 1700 рублей средний чек,
Баден - Баден,Ресторан,"Санкт - Петербург , просп.Просвещения , 61","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",5.5,700 – 1700 рублей средний чек,
Царь,Ресторан,"Санкт - Петербург , Садовая , 12",пн - вс 12.00 и до последнего посетителя,5.5,Больше 3000 рублей средний чек,
Mama Roma,Ресторан,"Санкт - Петербург , Караванная , 3 / 35","пн - пт 8.00 – 1.00 , сб - вс 11.00 – 1.00",5.4,700 – 1700 рублей средний чек,
Счастье,Ресторан,"Санкт - Петербург , М.Морская , 24 , гостиница « Англетер », 1 этаж","пн - чт , вс 9.00 – 0.00 , пт - сб 9.00 – 1.00",5.4,700 – 1700 рублей средний чек,
Mama Roma,Ресторан,"Санкт - Петербург , просп.Стачек , 86","пн - пт 9.00 – 1.00 , сб - вс 11.00 – 1.00",5.3,700 – 1700 рублей средний чек,
Киликия,Ресторан,"Санкт - Петербург , наб.канала Грибоедова , 40",пн - вс 10.00 – 6.00,5.3,700 – 1700 рублей средний чек,
Корюшка,Ресторан,"Санкт - Петербург , Петропавловская крепость , 3",пн - вс 12.00 – 23.00,5.3,Больше 3000 рублей средний чек,
Подворье,Ресторан,"Санкт - Петербург , Павловск , Фильтровское ш., 16",пн - вс 8.00 – 23.00,5.3,1700 – 3000 рублей средний чек,
Сундук,Кафе,"Санкт - Петербург , Фурштатская , 42",пн - вс 11.00 – 0.00,5.3,700 – 1700 рублей средний чек,
Тан Жен,Ресторан,"Санкт - Петербург , Большой просп.В.О., 19",пн - вс 12.00 – 23.00,5.2,700 – 1700 рублей средний чек,
Puberty,"бар, паб","Санкт - Петербург , Выборгская наб., 47","пн - чт 12.00 – 1.00 , пт 12.00 – 3.00 , сб 13.00 – 3.00 , вс 13.00 – 1.00",5.2,1700 – 3000 рублей средний чек,
Shamrock,Паб,"Санкт - Петербург , Декабристов , 27",пн - вс 11.00 – 2.00,5.2,700 – 1700 рублей средний чек,
Mojo,Ресторан,"Санкт - Петербург , пл.Островского , 5 / 7","пн - чт 10.00 – 0.00 , пт 10.00 – 1.00 , сб 11.00 – 1.00 , вс 11.00 – 03.00",5.2,700 – 1700 рублей средний чек,
Квартира 8,Ресторан,"Санкт - Петербург , Марата , 1 / 71 , кв.8","пн - чт , вс 13.00 – 23.00 , пт - сб 13.00 – 6.00",5.2,700 – 1700 рублей средний чек,
Лапландия,Банкетный зал,"Санкт - Петербург , 5 - я Советская , 44",по предварительной договоренности,5.2,,
У Горчакова,Ресторан,"Санкт - Петербург , Б.Монетная , 17 – 19",пн - вс 11.00 – 23.00,5.2,1700 – 3000 рублей средний чек,
Svelto,Ресторан,"Санкт - Петербург , Лиговский просп., 57","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",5.1,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Санкт - Петербург , Невский просп., 30",круглосуточно,5.0,700 – 1700 рублей средний чек,
Sadko,Ресторан,"Санкт - Петербург , Глинки , 2",пн - вс 12.00 – 1.00,5.0,700 – 1700 рублей средний чек,
Mama Roma,Ресторан,"Санкт - Петербург , М.Конюшенная , 4",пн - вс 11.00 – 1.00,4.4,700 – 1700 рублей средний чек,
Белград,Бар,"Санкт - Петербург , Думская , 9",ср - вс 18.00 – 6.00,4.0,,
+ 1,Кафе,"Санкт - Петербург , Приморский просп., 72 , ТЦ « Питер - ленд »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
1001 ночь,Ресторан,"Санкт - Петербург , Миллионная , 21","пн - чт 12.00 – 23.00 , пт - вс 12.00 и до последнего посетителя",,700 – 1700 рублей средний чек,
1010 Café,Ресторан,"Санкт - Петербург , Конюшенная , 39 / 39",пн - вс 10.00 – 23.00,,1700 – 3000 рублей средний чек,
108 Burgers,Ресторан,"Санкт - Петербург , наб.Адмиралтейского канала , 2 , на территории острова Новая Голландия","пн - чт , вс 12.00 – 22.00 , пт - сб 12.00 – 0.00",,До 700 рублей средний чек,
12,Бар,"Санкт - Петербург , Литейный просп., 62 , пространство « Третье место »","пн , ср - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
1 / 2 of You,Ресторан,"Санкт - Петербург , Невский просп., 81","пн - чт , вс 13.00 – 2.00 , пт - сб 13.00 – 6.00",,700 – 1700 рублей средний чек,
1 / 2 of You,Ресторан,"Санкт - Петербург , Рубинштейна , 27","пн - чт , вс 15.00 – 2.00 , пт - сб 15.00 – 6.00",,700 – 1700 рублей средний чек,
1 / 2 of You,Ресторан,"Санкт - Петербург , Адмирала Черокова , 18 , корп.2","пн - чт , вс 13.00 – 2.00 , пт - сб 13.00 – 6.00",,700 – 1700 рублей средний чек,
13,Бар,"Санкт - Петербург , Вознесенский просп., 13","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 3.00",,700 – 1700 рублей средний чек,
