name,category,address,hours,rating,avg_bill,middle_coffee_cup
Lobby Bar,Бар,"Бердск , Речкуновская зона отдыха , отель « Сосновка »",пн - вс 9.00 – 18.00,,700 – 1700 рублей средний чек,
Lounge Bar,Кафе,"Бердск , Речкуновская зона отдыха , 6 , пансионат « Былина »",пн - вс 8.00 – 0.00,,До 700 рублей средний чек,
Lowenburg,"бар, паб","Бердск , Ясная Поляна , 16 , ТРК « Ясная поляна »","вт - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
Royal Marine,Банкетный зал,"Бердск , Северный микрорайон , 1 , корп.1",по предварительной договоренности,,,
Sahara Smoke,Ресторан,"Бердск , Ленина , 29",пн - вс 14.00 и до последнего посетителя,,,
Smile City,Кафе,"Искитим , Советская , 220",пн - вс 10.00 – 2.00,,До 700 рублей средний чек,
Sowa,Ресторан,"Бердск , Комсомольская , 15 / 1",пн - вс 15.00 – 3.00,,,
Sun Rise,Ресторан,"Бердск , Ленина , 27",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Sun Rise,Кафе,"Искитим , Юбилейная , 4",пн - вс 11.00 – 22.00,,700 – 1700 рублей средний чек,
Vanilla,Кондитерская,"Бердск , Комсомольская , 15 / 1",пн - вс 10.00 – 19.00,,,
Zakher,Кофейня,"Искитим , Комсомольская , 40",пн - вс 8.00 – 21.00,,,
Алина,Кафе,"Бердск , Ленина , 13а , корп.1",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Аригато,Кафе,"Бердск , Попова , 9а","пн - чт 16.00 – 23.00 , пт - вс 11.00 – 0.00",,700 – 1700 рублей средний чек,
Банкетный зал,Банкетный зал,"Бердск , Черемушная , 3",по предварительной договоренности,,,
Банкетный зал,Банкетный зал,"Бердск , Новосибирская , 2",по предварительной договоренности,,,
Белый шоколад,Банкетный зал,"Бердск , Боровая , 4 / 10б",по предварительной договоренности,,,
Блинная,Ресторан,"Искитим , Советская , 252 , корп.1",пн - вс 10.00 – 17.00,,До 700 рублей средний чек,
Борвиха,Ресторан,"Бердск , Морская , 3 , корп.1 , отель « Борвиха »",пн - вс 7.30 – 0.00,,700 – 1700 рублей средний чек,
Былина,Банкетный зал,"Бердск , Речкуновская зона отдыха , 6 , пансионат « Былина »",по предварительной договоренности,,,
Весело - село,Ресторан,"Бердск , Речкуновская зона отдыха , отель « Сосновка »",чт - вс 12.00 – 0.00,,До 700 рублей средний чек,
Вилка - ложка,Фастфуд,"Бердск , Ленина , 29 , 2 этаж",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Голден бууз,Кафе,"Бердск , Первомайская , 7а , корп.2",вт - вс 9.00 – 19.00,,До 700 рублей средний чек,
Додо - пицца,Ресторан,"Бердск , Красный просп., 17 , ТЦ « Бутон »",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
Додо - пицца,Ресторан,"Бердск , ​ Ленина , 90",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
Домашняя кухня,Столовая,"Искитим , Коротеева , 32","пн - сб 10.00 – 16.00 , вс 10.00 – 14.00",,До 700 рублей средний чек,
Дудник,Кондитерская,"Бердск , Ленина , 89 / 15 , ТЦ « Вега »",пн - вс 8.00 – 21.00,,,
Дядя Денер,Фастфуд,"Искитим , Индустриальный микрорайон , 52а , корп.1",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Искитим , Южный микрорайон , 72а",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Искитим , Пушкина , 65 / 4",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Бердск , Вокзальная , 35 , корп.3",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Бердск , Максима Горького , 6",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Искитим , 1 - я Станционная , 25 , корп.4",круглосуточно,,До 700 рублей средний чек,
Золотой дракон,Ресторан,"Искитим , Советская , 153","пн - сб 10.00 – 0.00 , вс 11.00 – 20.00",,До 700 рублей средний чек,
Колибри,Кафе,"Бердск , Лелюха , 25",вт - вс 11.00 – 17.00,,До 700 рублей средний чек,
Лакомка,Кулинария,"Бердск , Советская , 83а",пн - вс 8.00 – 21.00,,До 700 рублей средний чек,
Лисья нора,Ресторан,"Бердск , Зеленая Роща , 15б","пн - чт 12.00 – 0.00 , пт 12.00 – 2.00 , сб 11.00 – 2.00 , вс 11.00 – 0.00",,700 – 1700 рублей средний чек,
Лобби - бар,Кофейня,"Бердск , Морская , 26 , Crona Medical & Spa Hotel",круглосуточно,,700 – 1700 рублей средний чек,
Мастер Торт,Кондитерская,"Бердск , Ленина , 52",пн - вс 9.00 – 21.00,,,
Мастер Торт,Кондитерская,"Бердск , Микрорайон , 58 , корп.1",пн - вс 9.00 – 21.00,,,
Модуль,Кафе,"Бердск , Промышленная , 7 / 1",пн - вс 8.00 – 20.00,,До 700 рублей средний чек,
Молодость,Ресторан,"Искитим , Литейная , 5",по предварительной договоренности,,,
Морозово,Банкетный зал,"Бердск , Речкуновская зона отдыха , 1",по предварительной договоренности,,,
Морской утес,Ресторан,"Бердск , Бердский туп., парк отдыха « Звезда »",ср - вс 12.00 – 20.00,,До 700 рублей средний чек,
Мята,Кафе,"Бердск , Островского , 61",пн - пт 10.00 – 18.00,,До 700 рублей средний чек,
Новый,Кафе,"Бердск , Новосибирская , 2",пн - вс 10.00 – 0.00,,700 – 1700 рублей средний чек,
Ночной,Караоке,"Бердск , Лелюха , 28 , ГУМ",вт - вс 22.00 – 5.00,,700 – 1700 рублей средний чек,
Олимпик,Кафе,"Бердск , Боровая Партия , 12 , корп.1 , центр семейного досуга « Олимпик »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
От рассвета до заката,Кафе,"Бердск , 1 - я Линейная , 39 / 1",круглосуточно,,До 700 рублей средний чек,
Охотник,Ресторан,"Бердск , Островского , 69 / 1 , гостиница « Охотник »",пт - сб 18.00 – 3.00,,До 700 рублей средний чек,
Пекин Siti,Кафе,"Бердск , Красная Сибирь , 2а",пн - вс 12.00 – 0.00,,До 700 рублей средний чек,
Песочница,Кафе,"Бердск , Бердский туп., парк отдыха « Звезда »",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Подорожник,Фастфуд,"Бердск , Вокзальная , 35а",круглосуточно,,До 700 рублей средний чек,
Подсолнухи,Столовая,"Искитим , Комсомольская , 40",пн - вс 8.00 – 21.00,,До 700 рублей средний чек,
Постоялый двор,Кафе,"Бердск , 1 - я Линейная , 45 , гостиница « Постоялый двор »","пн - чт 10.00 – 19.00 , пт - вс 10.00 и до последнего посетителя",,До 700 рублей средний чек,
Сибирячка,Кафе,"Искитим , Искитимский р - н , пос.Чернореченский , Кооперативная , 4",пн - вс 11.00 – 21.00,,До 700 рублей средний чек,
Спорт,Кафе,"Бердск , Ленина , 9б , гостиница « Спорт »",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Старая пристань,Ресторан,"Бердск , Морская , 10 , база отдыха « Старая пристань »",круглосуточно,,До 700 рублей средний чек,
